Reporting Period	ID RSSD	UBPR3210	UBPR4340	UBPR7316	UBPR7402	UBPR7408	UBPR7414	UBPRD486	UBPRD488	UBPRD659	UBPRE001	UBPRE002	UBPRE003	UBPRE004	UBPRE005	UBPRE006	UBPRE007	UBPRE008	UBPRE009	UBPRE010	UBPRE011	UBPRE012	UBPRE013	UBPRE014	UBPRE015	UBPRE016	UBPRE017	UBPRE018	UBPRE019	UBPRE020	UBPRE021	UBPRE022	UBPRE023	UBPRE024	UBPRE025	UBPRE026	UBPRE027	UBPRE028	UBPRE029	UBPRE541	UBPRE542	UBPRJ248	UBPRJA35	UBPRK447	UBPRKW07	
		TOTAL EQUITY CAPITAL	NET INCOME	SURVEILLANCE MODEL ASSET GROWTH RATE	TOTAL DIVIDENDS AS PERCENT OF NET IN	ANNUAL CHANGE IN TIER 1 CAPITAL	NONCURRENT ASSETS AS PERCENT OF TOTL	RBC_T1_TOT_AA	RBC_TOT_RWA	ASET_QAVG_CYA	INC_AA	INT_EXP_AA	INT_INC_NET_AA	INC_NONINT_AA	OVHD_EXP_AA	PROV_LNLS_ATTR_AA	INC_PTAX_OP_AA	SEC_GN_AA	INC_PTAX_NET_OP_AA	INC_NET_OP_AA	INC_BEI_AA	INC_NET_SUBS_AA	INC_NET_AA	EA_AVG_AA	LIAB_IB_AA	INT_INC_EA	INT_EXP_EA	INT_INC_NET_EA	NET_LNLS_AVG_CYB	NOI_LNLS_CHGFF_CYB	LNLS_LOS_NET	LNLS_LOS_NHFS	LNLS_LOS_TOT	LNLS_ASET_TOT	NI_DIVD_ECAP_CYB	LNLS_NINV_ORE_CAP	LNLS_NET_GY	INV_TEMP_GY	NCORE_FND_LT1_GY	LNLS_TOT_PD_90_GRS	LNLS_TOT_NACCR	INCNET_NONCON_AA	Unrealized holding gains (losses) on	NCORE DPDNCY INS LIMIT TIME DEP	Provision for credit losses on all o	
3/31/2021 11:59:59 PM	21256	1228	23	16.69	0	0.56	0	10.2598		12164	3.75	0.26	3.49	0.2	2.93	0	0.76	0	0.76	0.76	0.79	0.76	0.76	88.64	62.12	4.23	0.3	3.93	-0.1			1.51	1.51	35.12	7.49	0	-5.24	26.49		0	0	0	0	-36.38		
3/31/2021 11:59:59 PM	21359	6308	167	31.94	178.44	3.35	0.44	8.7485	19.2539	69896	3.37	0.24	3.13	0.57	2.7	0.03	0.98	0	0.98	0.96	0.99	0.77	0.96	91.66	67.9	3.68	0.26	3.42	0			1.18	1.18	47.05	-8.16	4.35	1.18	97.09	3112.5	0.44	0	0	0	-44.49		
3/31/2021 11:59:59 PM	21658	20628	997	15.66	46.14	11.41	0.83	9.7286		206298	3.45	0.47	2.97	1.13	2.04	0.09	1.97	0	2.11	1.93	2.02	1.67	1.93	95.9	74.41	3.59	0.49	3.1	-0.01			1.79	1.79	57.15	10.37	6.66	-6.42	-5.43	-5.79	0	0.83	0	0.14	-3.91		
3/31/2021 11:59:59 PM	22048	24828	937	17.53	73.75	6.63	0.12	9.7197	14.1286	255327	3.75	0.47	3.28	0.81	2.44	0.14	1.51	0	1.51	1.47	1.6	1.19	1.47	93.65	69.17	4	0.5	3.5	0.01	256.75	159.75	1.36	1.36	70.99	3.95	4.35	16.17	28.96	52.34	0	0.12	0	0	10.35		
3/31/2021 11:59:59 PM	22543	27053	803	38.1	0	12.98	0.54	8.4287		318958	3.46	0.23	3.23	1.98	3.73	0.25	1.23	0	1.25	1.01	1.26	1.01	1.01	96.31	61.68	3.59	0.24	3.35	-0.01			0.93	0.92	67.23	12.04	7.94	20.4	138.42	-88.45	0.05	0.49	0	0.02	-30.8		
3/31/2021 11:59:59 PM	22552	9067	380	19.69	175.53	-3.13	0.01	7.7819	13.0997	116514	4.94	0.74	4.2	0.23	2.94	0.21	1.28	0	1.31	1.3	0.7	1.04	1.3	77.78	71.43	6.35	0.95	5.4	1.15	1.86	0.95	1.1	1.1	66.78	-12.45	11.9	-6.81	377.16	-49.18	0	0.01	0	0.03	-16.32		
3/31/2021 11:59:59 PM	22730	21751	518	10.39	0	6.51	0.4	8.9847	16.5034	215188	3.53	0.2	3.33	0.4	2.32	0.1	1.31	0	1.31	0.96	1.04	0.96	0.96	98.79	56.66	3.58	0.2	3.37	0.05	49.62	29.08	1.61	1.61	40.56	9.35	1.61	4.71	809.73	-23.57	0	0.4	0	0	0.07		
3/31/2021 11:59:59 PM	23456	30038	963	24.14	0	8.77	0.4	10.7911		266877	3.78	0.6	3.18	0.85	2.36	0.13	1.53	0	1.53	1.44	1.57	1.21	1.44	97.99	75.5	3.85	0.61	3.24	0.01	210.6	106.1	1.38	1.35	56.77	12.82	0.53	3.48	261.71	1.72	0.29	0.11	0	0	-2.64		
3/31/2021 11:59:59 PM	23504	1258576	-17931	157.14	0	133.03	0.52	10.4692	13.0009	10652586	3.26	0.26	2.99	-0.33	2.97	0.59	-0.9	0.04	-0.85	-0.67	-0.24	-0.67	-0.67	94.29	80.11	3.45	0.28	3.18	0.19	-1.91	5.74	0.93	0.93	80.17	-5.7	3.36	179.25	159.61	175.82	0.08	0.43	0	0	7.3	0	
3/31/2021 11:59:59 PM	23643	22620	752	17.18	0	3.98	0.46	9.4067		239690	3.9	0.65	3.25	0.54	2.33	0.1	1.36	0	1.36	1.25	1.19	1.07	1.25	94.3	69.47	4.13	0.69	3.44	0.29	8.2	2.62	0.77	0.76	54.28	13.32	7.08	9.62	25.38	-10.48	0.04	0.43	0	0	6.37		
3/31/2021 11:59:59 PM	23755	23076	969	32.69	38.7	10.79	1.74	8.1106	13.9657	277954	3.22	0.2	3.02	1.56	2.84	0.23	1.51	0	1.57	1.39	1.56	1.24	1.39	93.79	67.22	3.43	0.21	3.21	0.11	24.94	11.72	1.34	1.3	60.11	10.23	21.54	16.73	332.51	221.65	0	1.74	0	0.06	-8.66		
3/31/2021 11:59:59 PM	24006	230311	3644	9.28	0	6.07	0.22	12.7572	18.3274	1804934	3.11	0.53	2.58	0.12	1.88	-0.2	1.02	0.03	1.04	0.81	0.63	0.81	0.81	96.04	74.81	3.24	0.55	2.69	-0.03			0.63	0.63	67.26	6.38	1.98	2.89	43.69	15.93	0.06	0.16	0	0	2.71		
3/31/2021 11:59:59 PM	24378	7393	-12	13.8	0	-0.81	0.59	10.6309		69157	2.96	0.45	2.51	0.41	2.99	0	-0.07	0	-0.07	-0.07	-0.06	-0.07	-0.07	93.16	75.54	3.17	0.48	2.69	-0.01			0.42	0.42	61.73	-0.65	0.75	-1.78	115.14	1.94	0.59	0	0	0	-26.28		
3/31/2021 11:59:59 PM	24453	42005	1379	34.27	0	5.77	0.02	9.5357	16.596	418998	3.16	0.2	2.96	0.67	1.92	0	1.71	0	1.71	1.32	1.18	1.32	1.32	96.06	79.55	3.29	0.21	3.08	0.21	12.97	10.07	2.12	2.02	62.77	13.33	0.15	10.34	212.84	-24.98	0.02	0	0	0	-38.21		
3/31/2021 11:59:59 PM	24659	9656	485	22.81	123.71	2.33	0.39	6.8927	14.699	113898	3.82	0.16	3.66	0.2	2.14	0	1.72	0	1.72	1.7	1.72	1.36	1.7	97.42	67.2	3.93	0.17	3.76	-0.03			1.15	1.15	44.81	-4.74	2.03	-0.1	73.25	-100	0	0.39	0	0	-102.31		
3/31/2021 11:59:59 PM	24668	256176	5102	12.7	0	1.24	4.05	12.4113		1991236	3.3	0.47	2.84	0.2	1.16	0.56	1.31	0	1.31	1.02	1.57	1.02	1.02	98.02	69.26	3.37	0.48	2.89	0.02	144.52	95.96	1.84	1.83	61.85	7.99	18.87	-6.13	138.93	-39.89	0	4.05	0	0	-15.33		
3/31/2021 11:59:59 PM	24949	48869	1119	30.33	13.4	7.79	0.64	9.6611	16.8134	494376	2.96	0.36	2.6	0.96	2.33	0	1.24	0	1.24	0.91	0.93	0.91	0.91	95.87	64.16	3.09	0.37	2.72	-0.05			2.52	2.5	56.58	7.99	6.81	0.87	475.46	104.53	0	0.64	0	0	-45.43		
3/31/2021 11:59:59 PM	25357	46739	2025	1.95	59.41	4.3	1.55	9.6144	12.991	459472	4.76	0.39	4.37	0.42	2.76	0.26	1.77	0	1.77	1.76	2.01	1.4	1.76	96.2	86.97	4.95	0.41	4.54	0.02	116.25	66.19	1.4	1.4	80.98	7.1	11.24	2.5	104.24	5.4	0.08	1.47	0	0	-3.09		
3/31/2021 11:59:59 PM	25647	23145	1082	108.09	0	24.56	0.95	7.5127	12.2534	392667	2.99	0.53	2.45	0.91	1.51	0.31	1.55	0	1.55	1.1	1.41	1.1	1.1	99.61	77.36	3	0.53	2.46	0			0.86	0.86	78.98	19.07	5.87	130.22	79.32	91.59	0.83	0.13	0	0	24.06		
3/31/2021 11:59:59 PM	26176	45602	-2777	-5.4	-25.21	-12.07	0.21	8.8877	17.946	482057	3.13	0.76	2.38	0.1	5.98	0	-3.5	0	-3.5	-2.3	-2.3	-2.3	-2.3	98.11	81.47	3.19	0.77	2.42	0			0.88	0.88	76.1	-29.27	9.57	-15.06	72.72	-23.51	0	0.21	0	0	14.63		
3/31/2021 11:59:59 PM	26457	3472	17	41.64	382.35	1.08	0	8.165		42474	2.5	0.37	2.13	0.32	2.22	0.01	0.22	0	0.22	0.16	0.17	0.16	0.16	97.2	74.81	2.57	0.38	2.19	0			1.05	1.05	46.53	-5.49	0	-6.09	97.83	153.19	0	0	0	0	-61.1		
3/31/2021 11:59:59 PM	26765	283184	5406	17.13	140.94	0.56	0.79	10.6416	13.102	2565458	3.87	0.27	3.6	0.64	3.13	0.32	0.79	0.05	0.84	0.84	1.17	0.67	0.84	94.63	86.75	4.09	0.29	3.8	-0.01			1.38	1.38	75.69	-3.11	10.15	17.83	38.48	-41.42	0.06	0.73	0	0	-1.71		
3/31/2021 11:59:59 PM	27070	144717	1289	12.12	0	3.64	0.09	13.5292	24.7544	859636	3.08	0.46	2.63	0.2	1.91	0.1	0.81	0.01	0.81	0.6	0.7	0.6	0.6	91.91	74.31	3.35	0.5	2.86	0	924	576	0.81	0.81	64.37	3.56	4.82	5	28.48	0.14	0	0.09	0	0	-0.65		
3/31/2021 11:59:59 PM	27548	117789	3463	22.83	57.75	6.48	0.89	8.7229	14.9151	1176449	3.54	0.15	3.39	1.74	3.32	0.17	1.64	0	1.63	1.18	1.3	1.18	1.18	94.72	62.65	3.73	0.16	3.58	0.09	35.01	18.78	1.58	1.56	58.5	4.93	6.48	11.74	427.97	-44.69	0	0.89	0	-0.01	-2.85		
3/31/2021 11:59:59 PM	27614	46265	1528	25.6	0	7.37	0.37	7.8717	18.2508	531574	3.02	0.17	2.84	0.65	2.04	0	1.45	0	1.45	1.15	1.15	1.15	1.15	97.17	66.31	3.11	0.18	2.93	0			0.58	0.58	44.65	12.88	3.09	10.62	901.41	-43.37	0	0.37	0	0	-0.27		
3/31/2021 11:59:59 PM	27847	74163	2241	13.39	35.7	8.44	0.54	9.9726	16.7795	708649	4.22	0.73	3.49	0.51	2.31	0.34	1.35	0	1.35	1.26	1.54	1.07	1.26	94.72	69.37	4.45	0.77	3.68	0.08	28.09	17.48	1.38	1.38	68.88	7.74	10.54	7.07	573.26	-29.6	0.01	0.53	0	0	4.64		
3/31/2021 11:59:59 PM	28013	656944	18741	11.56	373.06	-0.21	0.35	10.9208		5561487	3.24	0.36	2.88	0.18	1.39	-0.17	1.84	0.01	1.84	1.35	1.01	1.35	1.35	94.61	72.78	3.43	0.38	3.04	0.25	9.7	4.52	1.1	1.1	69.7	-29.92	2.33	12.02	-15.04	-18.48	0.13	0.21	0	0	15.26	0	
3/31/2021 11:59:59 PM	28152	15920	958	22.75	60.02	10.3	0.34	8.0268	13.9161	189890	3.84	0.29	3.55	0.7	2.18	0	2.07	0	2.07	2.02	2.02	1.64	2.02	95.95	64.19	4	0.3	3.7	0			1.18	1.18	62.42	9.56	6.14	9.05	166.1	-79.54	0.13	0.2	0	0	-12.09		
3/31/2021 11:59:59 PM	28675	22221	839	15.54	0	15.11	0.26	10.9888	16.0021	190431	3.73	0.54	3.19	1.02	1.71	0	2.5	-0.01	2.48	1.76	1.76	1.76	1.76	93.28	84.1	4	0.58	3.42	0			0.92	0.92	44.33	15.51	1.79	10.71	364.66	15.9	0.24	0.02	0	-0.01	31.98		
3/31/2021 11:59:59 PM	28732	14284	463	26.57	0	8.58	0.6	11.3636		124784	4.52	0.26	4.26	0.68	2.84	0.1	2	0	2	1.48	1.58	1.48	1.48	88.52	50.27	5.11	0.29	4.81	-0.01			1.49	1.49	57.74	13.16	0.16	5.66	143.3	-6.21	0.56	0.03	0	0	-28.43		
3/31/2021 11:59:59 PM	29476	12332	140	-1.24	0	9.44	6.35	12.69	20.9662	95668	3.94	1.14	2.8	0.21	1.78	0.27	0.97	0	0.97	0.59	0.85	0.59	0.59	94.49	78.69	4.17	1.2	2.97	0			2.06	2.06	65.5	4.57	31.94	-15.18	95.77	-64.69	0	6.35	0	0	-24.58		
3/31/2021 11:59:59 PM	29636	104004	1961	27.31	69.76	3.22	1.07	6.7651	12.245	1489317	2.49	0.39	2.1	0.73	2.25	0.02	0.55	0.14	0.69	0.53	0.54	0.53	0.53	92.69	84.98	2.68	0.42	2.27	0.03	39.12	23.86	0.75	0.75	40.98	2.15	10.73	10.68	-59.83	35.22	0.01	1.06	0	0	17.68		
3/31/2021 11:59:59 PM	29878	665482	4838	5.14	0	2.13	2.67	32.3185	46.0104	2064443	3.54	0.47	3.07	0.02	1.88	-0.04	1.25	0	1.25	0.94	0.9	0.94	0.94	98.05	63.79	3.61	0.48	3.13	0	481.31	342.96	0.98	0.98	85.87	2.92	9.59	0.7	70.55	-9.04	0	2.67	0	0	-5.81		
3/31/2021 11:59:59 PM	30052	4814	163	23.77	0	1.91	0	11.9635		40239	4.32	0.24	4.08	2.14	4.17	0	2.05	0	2.05	1.62	1.62	1.62	1.62	92.62	51.99	4.66	0.26	4.4	0			1.53	1.51	57.66	13.78	0	6.5	42.99		0	0	0	0	-37.24		
3/31/2021 11:59:59 PM	30502	112578	1877	31.64	31.97	5.57	0.35	9.1791	16.202	1139883	2.84	0.19	2.66	0.42	2.67	0	0.41	0	0.86	0.66	0.66	0.66	0.66	96.84	71.13	2.94	0.19	2.74	0.01	230.8	236.12	1.22	1.22	64.85	4.54	2.72	20.49	197.63	63.42	0	0.35	0	0.45	-5.21		
3/31/2021 11:59:59 PM	30650	16087	257	24.02	287.94	3.73	0.05	10.7646	15.8445	144845	3.08	0.27	2.81	0.15	1.92	0	1.04	0	1.04	0.71	0.71	0.71	0.71	98.56	61.94	3.12	0.27	2.85	0			1.24	1.24	61.59	-11.79	0.26	3.23	261.07	-7.02	0	0.05	0	0	-24.69		
3/31/2021 11:59:59 PM	30810	11366437	1581120	1.04	22.14	22.38	1.06	11.7411	17.7859	112029409	9.75	0.95	8.8	0.65	3.37	-1.22	7.38	0	7.38	5.65	2.43	5.65	5.65	103.07	85.69	9.46	0.92	8.54	2.44	3.21	3.42	8.51	8.51	70.35	45.69	11.57	-8.2	125.26	11.04	0.78	0.29	0	0	14.19	-0.08	
3/31/2021 11:59:59 PM	31134	27737	544	23.38	0	7.21	0.43	15.0621	33.1115	181183	3.42	0.22	3.2	0.98	2.4	0.13	1.65	-0.06	1.59	1.2	1.38	1.2	1.2	95.92	57.23	3.56	0.23	3.34	-0.08			1.5	1.5	48.77	7.92	0.83	-2.25	71.67	-15.44	0.17	0.26	0	0	-45.7		
3/31/2021 11:59:59 PM	31255	85334	3178	3.32	89.68	7.92	0.1	9.6196	15.0299	844899	4.81	0.16	4.66	0.31	3.58	0	1.38	0.2	1.58	1.5	1.52	1.25	1.5	95.53	73.27	5.04	0.16	4.87	-0.02			1.19	1.19	73.8	1.52	0.66	-2.24	12.34	-24.41	0	0.1	0	0	11.67		
3/31/2021 11:59:59 PM	31657	22783	602	13.38	0	4.72	0.14	13.1178		173680	2.99	0.33	2.66	0.67	1.9	0.01	1.42	0	1.42	1.39	1.4	1.12	1.39	95.49	64.08	3.13	0.35	2.78	-0.01			1.33	1.33	39.88	10.71	0	-7.65	2575.26	8.29	0.14	0	0	0	5.04		
3/31/2021 11:59:59 PM	31826	42052	678	21.97	0	0.6	0.98	10.5868	19.1153	386535	3.14	0.32	2.82	0.63	2.51	0.02	0.92	0	0.92	0.7	0.72	0.7	0.7	94.76	55.51	3.31	0.34	2.97	0.01	284.33	255	1.25	1.25	61.3	6.47	6.46	9.06	118.65	-14.38	0	0.98	0	0	-27.23	0	
3/31/2021 11:59:59 PM	31835	13453	120	14.45	0	5.96	2.12	9.3665		171911	2.87	0.47	2.4	0.41	2.5	0.21	0.1	0.23	0.32	0.28	0.33	0.28	0.28	87.85	58.57	3.27	0.54	2.73	0.38	1.75	4.86	1.7	1.7	44.79	3.48	15.79	-16.45	486.25	-38.86	0	2.12	0	0	-22.12		
3/31/2021 11:59:59 PM	32234	18121	1723	10.4	0	22.69	0	10.6789	22.1321	205916	2.77	0.3	2.46	0.14	-0.91	0.01	3.5	0.98	4.48	3.35	3.36	3.35	3.35	96.5	65.98	2.87	0.31	2.55	-0.01			0.39	0.39	15.89	36.47	0.14	44.67	171.35	1.82	0	0	0	0	26.29		
3/31/2021 11:59:59 PM	32766	29941	359	48.87	0	12.9	0	15.7416		177026	2.34	0.04	2.3	0.23	1.69	0.03	0.81	0	0.81	0.81	0.83	0.81	0.81	96.59	24.85	2.43	0.04	2.39	0.02	74.8	14.7	0.28	0.28	62.53	4.83	0	317.18	-29.94	-23.98	0	0	0	0	-52.01		
3/31/2021 11:59:59 PM	32971	36446	607	16.51	0	7.01	0.32	10.8488	16.772	325889	3.84	0.35	3.49	0.97	3.42	0.06	0.98	0	0.99	0.75	0.81	0.75	0.75	92.68	73.31	4.14	0.38	3.76	-0.01			1.12	1.1	71.58	6.69	12.98	13.27	24.34	-49.18	0	0.32	0	0.01	-6.14		
3/31/2021 11:59:59 PM	33147	29792	1375	4.71	72.73	13.48	0.9	9.2648	15.2554	318615	3.72	0.53	3.18	0.34	1.82	0	1.7	0.03	1.73	1.73	1.73	1.37	1.73	95.61	86.01	3.89	0.56	3.33	-0.01			1.99	1.99	66.48	5.06	6.47	6.76	2.66	-8.05	0	0.9	0	0	-2.3		
3/31/2021 11:59:59 PM	33259	94547	4006	16.38	6.24	3.62	0.89	10.0456	14.2958	935777	4.01	0.31	3.69	0.4	1.68	0	2.4	0	2.4	1.71	1.74	1.71	1.71	97.84	66.81	4.09	0.32	3.77	-0.03			1.23	1.23	69.87	16.2	9.72	4.05	89.67	-10.69	0	0.89	0	0	-27.78		
3/31/2021 11:59:59 PM	33268	21465	650	22.85	53.85	6.25	0	9.2068		205392	3.3	0.2	3.09	0.67	2.38	0	1.38	0	1.38	1.27	1.26	1.09	1.27	96.52	51.89	3.41	0.21	3.2	0.01	650	301.25	1.59	1.59	35.06	5.5	0.43	5.52	58.15	-8.91	0	0	0	0	-14.43		
3/31/2021 11:59:59 PM	33370	3594	-25	1.65	0	-5.92	2.29	12.9789		26082	3.48	0.98	2.5	0.31	3.19	0	-0.38	0	-0.38	-0.38	-0.38	-0.38	-0.38	98.64	85.82	3.53	1	2.53	0			0.83	0.83	62.87	-2.79	10.39	22.85	-25.59	60.29	0	2.29	0	0	-23.5		
3/31/2021 11:59:59 PM	33839	4409	97	30.37	0	2.35	0	10.4345	22.5634	42072	3.07	0.24	2.83	0.15	1.74	0	1.24	0	1.24	0.92	0.92	0.92	0.92	76.16	71.89	4.03	0.31	3.72	0			0.47	0.47	43.91	8.87	0	-3.25	126.17	-0.26	0	0	0	0	-82.55		
3/31/2021 11:59:59 PM	33857	109564	4905	20.65	52.99	15.99	0.59	9.2987	11.2231	1030669	4.38	0.83	3.55	0.56	1.99	0.18	1.94	0.01	1.95	1.9	1.87	1.54	1.9	97.59	72.07	4.49	0.85	3.64	0.26	9.79	4.4	1.13	1.11	81.66	8.45	4.21	12.78	435.55	-31.44	0.1	0.5	0	0	10.41		
3/31/2021 11:59:59 PM	34434	35275	757	19.63	30.12	1.08	0.3	8.5544	13.3037	402290	3.17	0.39	2.78	0.77	2.61	0.17	0.77	0	0.77	0.75	0.91	0.61	0.75	92.63	91.11	3.42	0.43	3	0.01	92.7	52.58	0.76	0.76	65.56	6.02	8.21	7.42	109.32	52.69	0.09	0.21	0	0	-15.43		
3/31/2021 11:59:59 PM	34537	1145530	34133	19.86	0	15.59	0.63	11.1599	17.5482	8470147	3.28	0.11	3.17	0.85	2.18	-0.27	2.11	0	2.1	1.61	1.32	1.61	1.61	90.81	80.88	3.61	0.12	3.49	0.03	103.16	57.76	1.53	1.51	63.95	11.99	4.46	7.12	278.24	-47.12	0.01	0.62	0	-0.01	-3.77	0	
3/31/2021 11:59:59 PM	34555	33438	1165	16.62	20.6	4.12	2.67	9.4168		331461	2.97	0.52	2.45	0.89	2.25	0.05	1.04	0.45	1.49	1.41	1.47	1.18	1.41	92.89	67.81	3.2	0.56	2.64	-0.02			1.73	1.73	46.32	11.04	11.36	5.23	97.34	97.73	1	1.68	0	0	-22.49		
3/31/2021 11:59:59 PM	34742	45168	1725	8.68	28.99	12.25	0.59	8.8975	14.3631	499777	4.34	0.44	3.9	1.16	2.89	0.04	2.14	0	2.14	1.38	1.33	1.38	1.38	92.26	78.21	4.7	0.47	4.23	0.12	23.95	10.21	1.22	1.2	74.84	10.95	6.02	-0.51	139.58	-41.96	0	0.59	0	0	-6.86		
3/31/2021 11:59:59 PM	35057	18535	723	26.03	28.63	10.2	0.23	9.8055	18.2379	187099	3.42	0.35	3.07	1.88	3.5	0	1.45	0	1.48	1.55	1.55	1.17	1.55	91.07	59.4	3.76	0.39	3.37	-0.01			1.47	1.45	63.7	11.27	2.31	1.95	301.05	-10.99	0	0.23	0	0.03	-30.72		
3/31/2021 11:59:59 PM	35301	26151000	540000	-12.78	0	-1.85	0	6.029	14.9416	291872000	0.65	-0.02	0.68	3.12	2.91	0	0.9	0	0.9	0.74	0.73	0.74	0.74	82.55	66.1	0.79	-0.03	0.82	0			0.37	0.37	10.08	8.25	0	-2.52	-32.5	-88.02	0	0	0	0	-24.62	-0.01	
3/31/2021 11:59:59 PM	35570	2495483	72078	-3.37	41.62	8.48	0.41	9.4018	13.261	25973283	3.41	0.61	2.8	0.27	1.59	-0.01	1.53	0.01	1.54	1.11	1.09	1.11	1.11	96.73	90.38	3.53	0.63	2.9	-0.03			1.36	1.36	79.85	6.84	3.43	-2.43	-81.93	-38.72	0	0.41	0	0	20.91	-0.03	
3/31/2021 11:59:59 PM	35646	14591	179	20.45	0	1.12	0.5	18.0368	39.2522	78384	2.65	0.47	2.18	0.78	1.74	0.01	1.21	0	1.21	0.91	0.92	0.91	0.91	74.49	61.37	3.56	0.63	2.93	0			0.98	0.98	34.43	4.9	0.91	3.94	-2.94	116.53	0	0.5	0	0	-12.36		
3/31/2021 11:59:59 PM	35879	21984	348	18.13	0	3.69	0.05	8.4169	16.2847	273797	2.95	0.82	2.13	0.79	2.71	0	0.2	0.48	0.68	0.51	0.47	0.51	0.51	94.18	87.8	3.13	0.87	2.26	0.05	5.5	10.54	0.55	0.55	64.1	6.13	1.7	0.55	-78.27	79.32	0	0.05	0	0	13.51		
3/31/2021 11:59:59 PM	36456	13681	154	9.13	0	2.06	6.58	10.0505	15.242	128222	4.76	0.41	4.34	0.28	3.94	0.12	0.56	0.1	0.67	0.48	0.56	0.48	0.48	93.31	77.78	5.1	0.44	4.66	0.08	14	42.18	3.34	3.34	56.66	4.47	36.92	-14.69	304.5	79.15	0	6.58	0	0	-12.14		
3/31/2021 11:59:59 PM	36933	19982	881	56.76	29.63	38.56	0.24	8.7327	13.4286	228555	5.24	0.87	4.37	0.48	2.67	0.13	2.06	0	2.06	1.54	1.64	1.54	1.54	92.22	75.68	5.68	0.94	4.74	0.05	59.19	19.45	1.03	1.03	60.6	13.49	5.21	17.49	1556.17	116.32	0	0.24	0	0	-17.41		
3/31/2021 11:59:59 PM	37051	13339	337	15.35	41.54	10.78	0.19	8.7607	11.1547	101154	4.4	0.96	3.44	0.23	2.27	0	1.4	0	1.4	1.33	1.33	1.11	1.33	87.05	80.8	5.06	1.1	3.96	0.01	352	160.25	0.84	0.84	72.53	5.95	11.44	5.18	122.26	76.95	0	0.19	0	0	-4.87		
3/31/2021 11:59:59 PM	37341	7100	260	33.65	0	14.19	1.58	11.1694		62734	5.62	0.58	5.04	0.39	3.45	0.19	1.78	-0.11	1.69	1.66	1.91	1.33	1.66	96.04	68.43	5.85	0.6	5.24	-0.07			1.74	1.74	80.93	14.91	34.37	30.84	324.17	16.56	0	1.58	0	0.01	6.6		
3/31/2021 11:59:59 PM	37435	177420	8516	35.39	0	8.66	0.98	8.6876	21.9334	1958387	2.5	0.11	2.39	1.59	2.24	-0.02	1.76	0	1.76	1.74	1.74	1.39	1.74	95.36	84.39	2.62	0.11	2.51	-0.05			2.03	2.01	35.88	19.48	3.83	7.29	133.06	214.02	0	0.98	0	0	-79.36		
3/31/2021 11:59:59 PM	37640	588228	20346	20.76	122.87	8.42	0.67	9.2779	13.6682	5040088	3.38	0.15	3.23	1.12	2.45	-0.12	2.02	0.08	2.09	1.61	1.48	1.61	1.61	93.29	62.33	3.62	0.16	3.46	0.03	87.85	43.36	1.45	1.44	59.32	-3.1	3.38	3.27	578.92	-19.35	0	0.67	0	0	-1.95	0	
3/31/2021 11:59:59 PM	37659	5655	213	17.01	58.69	1.69	3.98	12.0738	18.5432	46837	5.15	0.26	4.88	0.39	3.25	0.17	1.85	0	1.85	1.82	1.56	1.46	1.82	92.73	57.42	5.55	0.29	5.26	0.61	4.66	2.18	1.31	1.31	67.6	6.27	20	8.1	72.82	181.93	0.31	3.67	0	0	-22.89		
3/31/2021 11:59:59 PM	37949	29071	1241	20.44	128.93	3.27	1	9.6387		260956	3.54	0.23	3.31	0.26	1.42	0.09	2.07	0	2.07	1.9	2.1	1.63	1.9	90.8	76.56	3.9	0.25	3.65	-0.29			2.56	2.56	32.31	-4.83	6.72	-11.53	216.89	18.58	0.01	0.98	0	0	10.1		
3/31/2021 11:59:59 PM	38740	29055	452	14.87	0	30.3	0.78	10.4053		280876	3.74	0.31	3.42	0.64	3.13	0.09	0.84	0	0.84	0.64	0.71	0.64	0.64	94.46	74.98	3.96	0.33	3.63	0.03	49.38	42.31	1.38	1.38	54.82	6.13	0.61	-2.9	-20.76	-37.06	0.67	0.11	0	0	-3.41		
3/31/2021 11:59:59 PM	39327	93329	2603	37.9	40.57	5.19	0.35	12.9305		720087	2.93	0.1	2.82	0.71	1.68	0.07	1.79	0.03	1.82	1.45	1.51	1.45	1.45	94.33	56	3.1	0.11	2.99	0.01	555.33	81.46	0.43	0.43	60.55	6.66	2.9	22.67	121.94	54.12	0.04	0.31	0	0	-33.95		
3/31/2021 11:59:59 PM	39756	65232	2015	16.9	42.18	7.86	0.98	8.2229	13.029	783556	3.71	0.26	3.46	0.34	2.7	0	1.1	-0.03	1.07	1.03	1.01	0.85	1.03	83.21	74.53	4.46	0.31	4.16	0.02	60.74	49.79	1.22	1.21	68.45	7.13	10.21	5.24	73.22	-0.66	0.04	0.94	0	0	-4.99		
3/31/2021 11:59:59 PM	40033	8338	27	4.65	0	-13.14	0	13.5848		57704	2.86	0.22	2.64	0.55	2.95	0	0.24	0	0.24	0.19	0.19	0.19	0.19	70.8	58.3	4.04	0.31	3.72	0			2.09	2.09	32.3	1.29	0.34	-15.45	45.73	0.33	0	0	0	0	-33.61		
3/31/2021 11:59:59 PM	40499	600931	19928	15.82	0	14.74	0.88	12.0096	16.2679	4472143	3.2	0.3	2.9	3.39	3.81	0.01	2.48	0	2.48	1.78	1.78	1.78	1.78	93.55	83.94	3.42	0.32	3.1	0.01	272.43	135.75	1.6	1.51	78.43	13.48	6.67	10.4	277.53	-49.54	0	0.88	0	0	0.97		
